playerName,playerPrice,playerPos,playerClub,playerImg
T. Beelen,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187221.jpg?v=4.02
R. Belid,4,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164587.jpg?v=4.02
S. Bain,4,GK,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250011071.jpg?v=4.02
O. De Wolf,4,GK,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250118152.jpg?v=4.02
Ander Astralaga,4,GK,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164626.jpg?v=4.02
D. Marzino,4,GK,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250074072.jpg?v=4.02
L. Arnaud,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188468.jpg?v=4.02
Cláudio Ramos,4,GK,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1909059.jpg?v=4.02
T. Schlieck,4,GK,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164038.jpg?v=4.02
I. Kostis,4,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250129831.jpg?v=4.02
A. Verstraeten,4,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188425.jpg?v=4.02
M. Gobeljić,4,DEF,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250106596.jpg?v=4.02
M. Ae,4,GK,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176269.jpg?v=4.02
R. Breinburg,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250171163.jpg?v=4.02
K. Jansen,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169765.jpg?v=4.02
N. Janssen,4,GK,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187773.jpg?v=4.02
W Kuhn,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250180113.jpg?v=4.02
Pedrinho,4,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187672.jpg?v=4.02
A. Tenas,4,GK,PAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250106979.jpg?v=4.02
A. Dithmer,4,GK,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250175765.jpg?v=4.02
J. Leca,4,GK,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250016034.jpg?v=4.02
D. Tvardovskyi,4,GK,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250160801.jpg?v=4.02
B. Fontes,4,GK,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169714.jpg?v=4.02
M. Dams,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169764.jpg?v=4.02
P. Elmensdorp,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189191.jpg?v=4.02
T. Haksteeg,4,GK,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250183766.jpg?v=4.02
M. Van Sas,4,GK,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139075.jpg?v=4.02
J. Hillson,4,GK,ARS,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250134303.jpg?v=4.02
L. Sepe,4,GK,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250002190.jpg?v=4.02
Ø. Nyland,4,GK,SEV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/108923.jpg?v=4.02
D. Giersthove,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250178087.jpg?v=4.02
D. Khocholava,4,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250004261.jpg?v=4.02
U. Spajić,4,DEF,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250016616.jpg?v=4.02
Z. Popović,4,GK,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250062632.jpg?v=4.02
B. Okoh,4,DEF,SAL,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
M. Casado,4,DEF,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250129965.jpg?v=4.02
Bart Nieuwkoop,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250056685.jpg?v=4.02
K. Delaporte,4,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188423.jpg?v=4.02
