playerName,playerPrice,playerPos,playerClub,playerImg,TotalPoints,Goals,Assists,BallsRecov
J. Tah,4.5,DEF,GER,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
J. Vertonghen,4.5,DEF,BEL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/103704.jpg?v=0.06,0,0,0,0
B. Verbruggen,4.5,GK,NED,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250160574.jpg?v=0.06,0,0,0,0
F. Schär,4.5,DEF,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250050401.jpg?v=0.06,0,0,0,0
G. Kobel,4.5,GK,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250069832.jpg?v=0.06,0,0,0,0
F. Mendy,4.5,DEF,FRA,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
G. Mamardashvili,4.5,GK,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250101805.jpg?v=0.06,0,0,0,0
N. Kvekveskiri,4.5,MID,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250004252.jpg?v=0.06,0,0,0,0
W. Orbán,4.5,DEF,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250051754.jpg?v=0.06,0,0,0,0
I. Maatsen,4.5,DEF,NED,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Erlić,4.5,DEF,CRO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250081634.jpg?v=0.06,0,0,0,0
D. Vida,4.5,DEF,CRO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/108567.jpg?v=0.06,0,0,0,0
W. Fofana,4.5,DEF,FRA,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
J. Todibo,4.5,DEF,FRA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250128268.jpg?v=0.06,0,0,0,0
A. Areola,4.5,GK,FRA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250013997.jpg?v=0.06,0,0,0,0
G. Chakvetadze,4.5,MID,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250090382.jpg?v=0.06,0,0,0,0
L. Klosterman,4.5,DEF,GER,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250058260.jpg?v=0.06,0,0,0,0
K. Trapp,4.5,GK,GER,https://img.uefa.com/imgml/TP/players/3/2024/324x324/1902188.jpg?v=0.06,0,0,0,0
A. Theate,4.5,DEF,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
T. Meunier,4.5,DEF,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Kerkez,4.5,DEF,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250163153.jpg?v=0.06,0,0,0,0
P. Gulácsi,4.5,GK,HUN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Buongiorno,4.5,DEF,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250088491.jpg?v=0.06,0,0,0,0
G. Scalvini,4.5,DEF,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250129755.jpg?v=0.06,0,0,0,0
G. Mancini,4.5,DEF,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250075982.jpg?v=0.06,0,0,0,0
Emerson,4.5,DEF,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250100056.jpg?v=0.06,0,0,0,0
U. Çakır,4.5,GK,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250078452.jpg?v=0.06,0,0,0,0
T. Malacia,4.5,DEF,NED,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250091161.jpg?v=0.06,0,0,0,0
M. Flekken,4.5,GK,NED,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250167143.jpg?v=0.06,0,0,0,0
P. Frankowski,4.5,DEF,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250066342.jpg?v=0.06,0,0,0,0
J. Kiwior,4.5,DEF,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250105681.jpg?v=0.06,0,0,0,0
G. Inácio,4.5,DEF,POR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250136464.jpg?v=0.06,0,0,0,0
R. Drăgușin,4.5,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
B. Özdemir,4.5,MID,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250107378.jpg?v=0.06,0,0,0,0
I. Zabarnyi,4.5,DEF,UKR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250119185.jpg?v=0.06,0,0,0,0
A. Gunn,4.5,GK,SCO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250047105.jpg?v=0.06,0,0,0,0
V. Milinković-Savić,4.5,GK,SRB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250065792.jpg?v=0.06,0,0,0,0
M. Dúbravka,4.5,GK,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
D. Hollý,4.5,MID,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
D. Črnigoj,4.5,MID,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
R. Sánchez,4.5,GK,ESP,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250154983.jpg?v=0.06,0,0,0,0
Ç. Söyüncü,4.5,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250082679.jpg?v=0.06,0,0,0,0
S. Kjær,4.5,DEF,DEN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/108509.jpg?v=0.06,0,0,0,0
P. Cubarsi,4.5,DEF,ESP,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
I. Grbić,4.5,GK,CRO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250056074.jpg?v=0.06,0,0,0,0
S. Johnstone,4.5,GK,ENG,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
F. Forster,4.5,GK,ENG,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
C. Lukeba,4.5,DEF,FRA,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
B. Samba,4.5,GK,FRA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250059123.jpg?v=0.06,0,0,0,0
O. Kakabadze,4.5,DEF,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250041121.jpg?v=0.06,0,0,0,0
G. Aburjania,4.5,MID,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250031556.jpg?v=0.06,0,0,0,0
R. Lewis,4.5,DEF,ENG,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
S. Lobjanidze,4.5,MID,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250056716.jpg?v=0.06,0,0,0,0
A. Mekvabishvili,4.5,MID,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250101810.jpg?v=0.06,0,0,0,0
G. Sigua,4.5,MID,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250168500.jpg?v=0.06,0,0,0,0
L. Gagnidze,4.5,MID,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250129201.jpg?v=0.06,0,0,0,0
V. Vladimer,4.5,MID,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250066646.jpg?v=0.06,0,0,0,0
S. Altunashvili,4.5,MID,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250088818.jpg?v=0.06,0,0,0,0
J. Vagnoman,4.5,DEF,GER,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Ginter,4.5,DEF,GER,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250055962.jpg?v=0.06,0,0,0,0
C. Gunter,4.5,DEF,GER,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250062174.jpg?v=0.06,0,0,0,0
M. Thiaw,4.5,DEF,GER,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
B. Leno,4.5,GK,GER,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Z. Debast,4.5,DEF,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Al-Dakhil,4.5,DEF,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
H. Siquet,4.5,DEF,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Wolf,4.5,DEF,GER,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
B. Bolla,4.5,DEF,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250110986.jpg?v=0.06,0,0,0,0
A. Szalai,4.5,DEF,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250079300.jpg?v=0.06,0,0,0,0
J. Ferenczi,4.5,DEF,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250026040.jpg?v=0.06,0,0,0,0
P. Baráth,4.5,MID,HUN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Kata,4.5,MID,HUN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
F. Gatti,4.5,DEF,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250172907.jpg?v=0.06,0,0,0,0
M. Günok,4.5,GK,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/103243.jpg?v=0.06,0,0,0,0
I. Provedel,4.5,GK,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250088946.jpg?v=0.06,0,0,0,0
H. Lindner,4.5,GK,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250001968.jpg?v=0.06,0,0,0,0
A. Schlager,4.5,GK,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250055899.jpg?v=0.06,0,0,0,0
J. Hato,4.5,DEF,NED,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
C. Trimmel,4.5,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250010552.jpg?v=0.06,0,0,0,0
G. Trauner,4.5,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250019573.jpg?v=0.06,0,0,0,0
T. Kędziora,4.5,DEF,POL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
B. Wdowik,4.5,DEF,POL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
S. Walukiewicz,4.5,DEF,POL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
B. Bereszyński,4.5,DEF,POL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Wieteska,4.5,DEF,POL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
K. Bielik,4.5,DEF,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250075834.jpg?v=0.06,0,0,0,0
M. Wöber,4.5,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250081701.jpg?v=0.06,0,0,0,0
K. Danso,4.5,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250081703.jpg?v=0.06,0,0,0,0
M. Bułka,4.5,GK,POL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
P. Mwene,4.5,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250024344.jpg?v=0.06,0,0,0,0
P. Bochniewicz,4.5,DEF,POL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
T. Gomes,4.5,DEF,POR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
D. Leite,4.5,DEF,POR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
S. Baidoo,4.5,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250139010.jpg?v=0.06,0,0,0,0
S. Posch,4.5,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250065419.jpg?v=0.06,0,0,0,0
A. Ulmer,4.5,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/101177.jpg?v=0.06,0,0,0,0
L. Selahi,4.5,MID,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250121987.jpg?v=0.06,0,0,0,0
J. Mário,4.5,DEF,POR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Lopes,4.5,GK,POR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Abrashi,4.5,MID,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250005185.jpg?v=0.06,0,0,0,0
A. Mucolli,4.5,MID,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250123283.jpg?v=0.06,0,0,0,0
E. Lenjani,4.5,MID,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250021366.jpg?v=0.06,0,0,0,0
R. Opruț,4.5,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Rus,4.5,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Burcă,4.5,DEF,ROU,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250131426.jpg?v=0.06,0,0,0,0
V. Screciu,4.5,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Artean,4.5,MID,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Ștefănescu,4.5,MID,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
T. Băluţă,4.5,MID,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
D. Hyam,4.5,DEF,SCO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250070140.jpg?v=0.06,0,0,0,0
R. Porteous,4.5,DEF,SCO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250107074.jpg?v=0.06,0,0,0,0
J. Hendry,4.5,DEF,SCO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250117436.jpg?v=0.06,0,0,0,0
A. Ralston,4.5,DEF,SCO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250096737.jpg?v=0.06,0,0,0,0
J. Souttar,4.5,DEF,SCO,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
L. Cooper,4.5,DEF,SCO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/1909610.jpg?v=0.06,0,0,0,0
S. McKenna,4.5,DEF,SCO,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
N. Patterson,4.5,DEF,SCO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250107124.jpg?v=0.06,0,0,0,0
V. Bondar,4.5,DEF,UKR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
O. Karavaiev,4.5,DEF,UKR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250004740.jpg?v=0.06,0,0,0,0
S. Kryvtsov,4.5,DEF,UKR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Terzić,4.5,DEF,SRB,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
S. Babić,4.5,DEF,SRB,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Veljković,4.5,DEF,SRB,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
S. Eraković,4.5,DEF,SRB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250107718.jpg?v=0.06,0,0,0,0
N. Milenković,4.5,DEF,SRB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250097040.jpg?v=0.06,0,0,0,0
S. Pavlović,4.5,DEF,SRB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250115948.jpg?v=0.06,0,0,0,0
O. Tymchyk,4.5,DEF,UKR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Đ. Petrović,4.5,GK,SRB,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
N. Gyömbér,4.5,DEF,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Tomič,4.5,DEF,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
D. Vavro,4.5,DEF,SVK,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250058731.jpg?v=0.06,0,0,0,0
D. Hancko,4.5,DEF,SVK,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250092668.jpg?v=0.06,0,0,0,0
P. Pekarík,4.5,DEF,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
V. Dubinchak,4.5,DEF,UKR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Matviyenko,4.5,DEF,UKR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250064444.jpg?v=0.06,0,0,0,0
D. Popov,4.5,DEF,UKR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250089817.jpg?v=0.06,0,0,0,0
Y. Konoplia,4.5,DEF,UKR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250112974.jpg?v=0.06,0,0,0,0
A. Obert,4.5,MID,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
C. Herc,4.5,MID,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Blažič,4.5,DEF,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
J. Balkovec,4.5,DEF,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
V. Drkušić,4.5,DEF,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
E. Janža,4.5,DEF,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
V. Belec,4.5,GK,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Vidovšek,4.5,GK,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
D. García,4.5,DEF,ESP,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
R. Le Normand,4.5,DEF,ESP,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250112513.jpg?v=0.06,0,0,0,0
A. Remiro,4.5,GK,ESP,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
E. Mihaj,4.5,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250104978.jpg?v=0.06,0,0,0,0
D. Riznyk,4.5,GK,UKR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
C. Zesiger,4.5,DEF,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250105729.jpg?v=0.06,0,0,0,0
S. Widmer,4.5,DEF,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250042877.jpg?v=0.06,0,0,0,0
J. Lotomba,4.5,DEF,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250091355.jpg?v=0.06,0,0,0,0
R. Rodríguez,4.5,DEF,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250011089.jpg?v=0.06,0,0,0,0
E. Cömert,4.5,DEF,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250076183.jpg?v=0.06,0,0,0,0
M. Mitaj,4.5,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250127042.jpg?v=0.06,0,0,0,0
I. Balliu,4.5,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250039499.jpg?v=0.06,0,0,0,0
E. Hysaj,4.5,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250023520.jpg?v=0.06,0,0,0,0
B. Djimsiti,4.5,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250028715.jpg?v=0.06,0,0,0,0
E. Sarapii,4.5,DEF,UKR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250175409.jpg?v=0.06,0,0,0,0
A. Bardakcı,4.5,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250043129.jpg?v=0.06,0,0,0,0
M. Demiral,4.5,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250077686.jpg?v=0.06,0,0,0,0
O. Bulut,4.5,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250056038.jpg?v=0.06,0,0,0,0
O. Kabak,4.5,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250103777.jpg?v=0.06,0,0,0,0
C. Özkacar,4.5,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250134697.jpg?v=0.06,0,0,0,0
E. Elmalı,4.5,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250163343.jpg?v=0.06,0,0,0,0
M. Müldür,4.5,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250097238.jpg?v=0.06,0,0,0,0
K. Ayhan,4.5,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250023940.jpg?v=0.06,0,0,0,0
J. Pavlenka,4.5,GK,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250078648.jpg?v=0.06,0,0,0,0
A. Ajeti,4.5,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250016842.jpg?v=0.06,0,0,0,0
V. Kristiansen,4.5,DEF,DEN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Bah,4.5,DEF,DEN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250145629.jpg?v=0.06,0,0,0,0
J. Stryger,4.5,DEF,DEN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/1905876.jpg?v=0.06,0,0,0,0
M. Jørgensen,4.5,DEF,DEN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
J. Vestergaard,4.5,DEF,DEN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
V. Nelsson,4.5,DEF,DEN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250105821.jpg?v=0.06,0,0,0,0
R. Kristensen,4.5,DEF,DEN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250074850.jpg?v=0.06,0,0,0,0
D. Douděra,4.5,DEF,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250134691.jpg?v=0.06,0,0,0,0
D. Jurásek,4.5,DEF,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250166772.jpg?v=0.06,0,0,0,0
J. Zelený,4.5,DEF,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250026229.jpg?v=0.06,0,0,0,0
M. Guéhi,4.5,DEF,ENG,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
E. Konsa,4.5,DEF,ENG,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
E. Dier,4.5,DEF,ENG,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
F. Tomori,4.5,DEF,ENG,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Mittelstadt,4,DEF,GER,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Kumbulla,4,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250091932.jpg?v=0.06,0,0,0,0
B. Drągowski,4,GK,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250066636.jpg?v=0.06,0,0,0,0
N. Aliji,4,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250061470.jpg?v=0.06,0,0,0,0
W. Faes,4,DEF,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
O. Baumann,4,GK,GER,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
J. Bednarek,4,DEF,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250056266.jpg?v=0.06,0,0,0,0
J. Cillessen,4,GK,NED,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250004462.jpg?v=0.06,0,0,0,0
A. Bayındır,4,GK,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250107375.jpg?v=0.06,0,0,0,0
I. Radu,4,GK,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Sels,4,GK,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
